,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
480,2021-04-23,Vipers Kristiansand,Buducnost BEMAX,34,27,H,271,220,271,220,0.15,0.06999999999999999,W,W,W,L,W,D,L,L,D,W,10.0,WWWLW,DLLDW,8,4,0,0,0,0,0,0,0,0,0.0,0.0,0.08,0.04
481,2021-04-23,Metz Handball,BV Borussia 09 Dortmund,22,23,NH,251,249,251,249,0.13,0.05,W,L,W,W,D,L,L,L,L,D,10.0,WLWWD,LLLLD,7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.08,0.06
482,2021-04-24,SG BBM Bietigheim,CSKA,24,24,NH,225,235,225,235,0.06999999999999999,0.09,W,L,W,L,L,W,D,L,W,L,10.0,WLWLL,WDLWL,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.02,-0.01
483,2021-04-24,Team Esbjerg,Brest Bretagne Handball,26,33,NH,239,260,239,260,0.06,0.09,W,W,L,L,L,L,W,W,D,L,10.0,WWLLL,LWWDL,4,5,0,0,1,0,0,0,0,0,0.0,0.0,-0.03,-0.01
484,2021-04-23,Odense Håndbold,FTC-Rail Cargo Hungaria,29,24,H,247,245,247,245,0.09,0.12,L,D,L,W,W,D,W,W,W,W,10.0,LDLWW,DWWWW,5,9,0,0,0,0,1,0,0,0,0.0,0.0,-0.03,-0.04
485,2021-04-24,Győri Audi ETO KC,RK Krim Mercator,31,31,NH,303,226,303,226,0.16,0.06,D,W,W,W,D,D,L,L,D,W,10.0,DWWWD,DLLDW,8,4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.04
486,2021-04-23,SCM Ramnicu Valcea,Rostov-Don,20,33,NH,227,257,227,257,0.05,0.13999999999999999,L,W,L,L,W,W,L,W,D,D,10.0,LWLLW,WLWDD,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.09,-0.02
487,2021-04-23,HC Podravka Vegeta,CSM Bucuresti,33,28,H,267,220,267,220,0.06,0.05,L,L,L,W,L,L,W,W,L,L,10.0,LLLWL,LWWLL,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.01,-0.02
488,2021-06-11,CSKA,FTC-Rail Cargo Hungaria,27,27,NH,259,269,259,269,0.08264462809917356,0.09917355371900825,D,W,D,L,W,L,D,W,W,W,11.0,DWDLW,LDWWW,6,7,0,0,0,0,1,0,0,0,0.0,0.0,-0.01652892561983471,-0.008264462809917356
489,2021-06-11,HC Podravka Vegeta,Metz Handball,24,22,H,300,273,300,273,0.06611570247933884,0.10743801652892562,W,L,L,L,W,L,W,L,W,W,11.0,WLLLW,LWLWW,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.04132231404958678,-0.01652892561983471
490,2021-06-11,BV Borussia 09 Dortmund,RK Krim Mercator,33,26,H,272,257,272,257,0.05785123966942149,0.05785123966942149,W,L,L,L,L,D,D,L,L,D,11.0,WLLLL,DDLLD,2,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.008264462809917356
491,2021-06-11,Rostov-Don,SCM Ramnicu Valcea,30,28,NH,290,247,290,247,0.1322314049586777,0.04132231404958678,W,W,L,W,D,L,L,W,L,L,11.0,WWLWD,LLWLL,7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.04132231404958678
492,2021-06-11,Vipers Kristiansand,Brest Bretagne Handball,23,26,NH,305,293,305,293,0.14049586776859505,0.09090909090909091,W,W,W,W,L,W,L,W,W,D,11.0,WWWWL,WLWWD,8,7,0,0,0,0,0,0,0,0,0.0,0.0,0.04958677685950413,0.008264462809917356
493,2021-06-11,Team Esbjerg,Győri Audi ETO KC,33,39,NH,265,334,265,334,0.04958677685950413,0.14049586776859505,L,W,W,L,L,D,D,W,W,W,11.0,LWWLL,DDWWW,4,8,0,0,0,0,1,0,0,0,0.0,0.0,-0.09090909090909091,-0.03305785123966942
494,2021-06-11,SG BBM Bietigheim,Buducnost BEMAX,25,25,NH,249,247,249,247,0.06611570247933884,0.05785123966942149,D,W,L,W,L,L,D,L,L,D,11.0,DWLWL,LDLLD,5,2,0,0,0,0,0,0,0,0,0.0,0.0,0.008264462809917356,0.024793388429752063
495,2021-06-11,CSM Bucuresti,Odense Håndbold,22,21,NH,248,276,248,276,0.04132231404958678,0.09090909090909091,L,L,W,W,L,W,L,D,L,W,11.0,LLWWL,WLDLW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.04958677685950413,-0.008264462809917356
496,2021-05-14,SG BBM Bietigheim,Brest Bretagne Handball,24,24,NH,274,319,274,319,0.0625,0.09027777777777778,D,D,W,L,W,W,W,L,W,W,12.0,DDWLW,WWLWW,6,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.027777777777777776,-0.013888888888888888
497,2021-05-14,RK Krim Mercator,BV Borussia 09 Dortmund,33,31,H,283,305,283,305,0.04861111111111111,0.0625,L,D,D,L,L,W,W,L,L,L,12.0,LDDLL,WWLLL,2,4,0,0,0,0,0,0,1,0,0.0,0.0,-0.013888888888888888,-0.013888888888888888
498,2021-05-14,FTC-Rail Cargo Hungaria,Odense Håndbold,31,32,NH,296,297,296,297,0.09027777777777778,0.09027777777777778,D,L,D,W,W,W,W,L,D,L,12.0,DLDWW,WWLDL,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.006944444444444444
499,2021-05-14,Metz Handball,HC Podravka Vegeta,28,26,H,295,324,295,324,0.09027777777777778,0.06944444444444445,L,L,W,L,W,W,W,L,L,L,12.0,LLWLW,WWLLL,4,4,0,0,0,0,0,0,1,0,0.0,0.0,0.020833333333333332,0.0
500,2021-05-14,Győri Audi ETO KC,Vipers Kristiansand,37,29,H,373,328,373,328,0.13194444444444445,0.11805555555555557,W,D,D,W,W,L,W,W,W,W,12.0,WDDWW,LWWWW,8,8,0,0,0,0,1,0,0,0,0.0,0.0,0.013888888888888888,0.0
501,2021-05-14,Buducnost BEMAX,CSM Bucuresti,19,19,NH,272,270,272,270,0.05555555555555555,0.034722222222222224,D,L,D,L,L,L,L,L,W,W,12.0,DLDLL,LLLWW,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.020833333333333332,-0.013888888888888888
502,2021-05-14,CSKA,Rostov-Don,29,32,NH,286,320,286,320,0.07638888888888888,0.11805555555555557,D,D,W,D,L,D,W,W,L,W,12.0,DDWDL,DWWLW,5,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.041666666666666664,-0.013888888888888888
503,2021-05-14,SCM Ramnicu Valcea,Team Esbjerg,32,31,H,275,298,275,298,0.041666666666666664,0.041666666666666664,D,L,L,W,L,L,L,W,W,L,12.0,DLLWL,LLWWL,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.006944444444444444
504,2020-09-12,FTC-Rail Cargo Hungaria,Rostov-Don,27,26,H,327,352,327,352,0.07692307692307693,0.11242603550295857,L,D,L,D,W,W,D,W,W,L,13.0,LDLDW,WDWWL,4,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.03550295857988166,-0.01775147928994083
505,2020-09-12,RK Krim Mercator,Vipers Kristiansand,26,28,NH,316,357,316,357,0.05325443786982249,0.10059171597633136,W,L,D,D,L,L,L,W,W,W,13.0,WLDDL,LLWWW,4,6,0,0,0,0,1,0,0,0,0.0,0.0,-0.04733727810650888,-0.01183431952662722
506,2020-09-13,SG BBM Bietigheim,Team Esbjerg,27,25,H,298,329,298,329,0.0591715976331361,0.03550295857988166,D,D,D,W,L,L,L,L,W,W,13.0,DDDWL,LLLWW,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.02366863905325444,0.00591715976331361
507,2020-09-13,CSM Bucuresti,Metz Handball,31,33,NH,289,323,289,323,0.03550295857988166,0.08875739644970414,D,L,L,L,W,W,L,L,W,L,13.0,DLLLW,WLLWL,3,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.05325443786982249,-0.00591715976331361
508,2020-09-12,Odense Håndbold,BV Borussia 09 Dortmund,32,32,NH,329,336,329,336,0.08875739644970414,0.05325443786982249,W,W,W,L,D,L,W,W,L,L,13.0,WWWLD,LWWLL,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.03550295857988166,0.01775147928994083
509,2020-09-12,CSKA,Győri Audi ETO KC,29,27,H,315,410,315,410,0.0650887573964497,0.1242603550295858,L,D,D,W,D,W,W,D,D,W,13.0,LDDWD,WWDDW,5,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.0591715976331361,-0.01775147928994083
510,2020-09-12,Brest Bretagne Handball,SCM Ramnicu Valcea,19,23,NH,343,307,343,307,0.08284023668639053,0.04733727810650888,D,W,W,L,W,W,D,L,L,W,13.0,DWWLW,WDLLW,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.03550295857988166,0.01183431952662722
511,2020-09-13,HC Podravka Vegeta,Buducnost BEMAX,31,26,H,350,291,350,291,0.0591715976331361,0.05325443786982249,L,W,W,L,L,D,D,L,D,L,13.0,LWWLL,DDLDL,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.00591715976331361,0.00591715976331361
512,2021-02-06,FTC-Rail Cargo Hungaria,SG BBM Bietigheim,30,31,NH,354,325,354,325,0.07653061224489796,0.061224489795918366,W,L,D,L,D,W,D,D,D,W,14.0,WLDLD,WDDDW,4,7,0,0,0,0,0,0,0,0,0.0,0.0,0.015306122448979591,-0.015306122448979591
513,2021-02-06,CSM Bucuresti,Team Esbjerg,30,26,H,320,354,320,354,0.030612244897959183,0.030612244897959183,L,D,L,L,L,L,L,L,L,W,14.0,LDLLL,LLLLW,1,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.00510204081632653
514,2021-02-06,RK Krim Mercator,Rostov-Don,28,27,H,342,378,342,378,0.04591836734693878,0.09693877551020409,L,W,L,D,D,L,W,D,W,W,14.0,LWLDD,LWDWW,4,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.05102040816326531,-0.015306122448979591
515,2021-02-07,Metz Handball,Vipers Kristiansand,25,33,NH,356,385,356,385,0.08673469387755102,0.09693877551020409,W,W,L,L,W,W,L,L,W,W,14.0,WWLLW,WLLWW,6,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.01020408163265306,0.0
516,2021-01-24,BV Borussia 09 Dortmund,HC Podravka Vegeta,32,33,NH,368,381,368,381,0.05102040816326531,0.061224489795918366,D,L,W,W,L,W,L,W,W,L,14.0,DLWWL,WLWWL,5,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.01020408163265306,-0.00510204081632653
517,2021-01-24,SCM Ramnicu Valcea,CSKA,24,24,NH,330,344,330,344,0.05102040816326531,0.0663265306122449,W,W,D,L,L,W,L,D,D,W,14.0,WWDLL,WLDDW,5,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.015306122448979591,-0.00510204081632653
518,2021-01-29,Buducnost BEMAX,Győri Audi ETO KC,24,23,H,317,437,317,437,0.04591836734693878,0.10714285714285714,L,D,D,L,D,L,W,W,D,D,14.0,LDDLD,LWWDD,3,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.061224489795918366,-0.015306122448979591
519,2021-01-31,Odense Håndbold,Brest Bretagne Handball,30,30,NH,361,362,361,362,0.08163265306122448,0.07142857142857142,D,W,W,W,L,L,D,W,W,L,14.0,DWWWL,LDWWL,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.01020408163265306,0.01020408163265306
520,2021-01-09,FTC-Rail Cargo Hungaria,CSM Bucuresti,31,27,H,384,350,384,350,0.06666666666666667,0.035555555555555556,L,W,L,D,L,W,L,D,L,L,15.0,LWLDL,WLDLL,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.03111111111111111,0.0
521,2021-01-09,Vipers Kristiansand,Team Esbjerg,28,30,NH,418,380,418,380,0.09333333333333332,0.02666666666666667,W,W,L,L,W,L,L,L,L,L,15.0,WWLLW,LLLLL,6,0,0,0,0,0,0,0,1,1,0.0,0.0,0.06666666666666667,0.02666666666666667
522,2021-01-10,SG BBM Bietigheim,RK Krim Mercator,24,22,H,356,370,356,370,0.06222222222222222,0.048888888888888885,W,W,D,D,D,W,L,W,L,D,15.0,WWDDD,WLWLD,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.013333333333333334,0.008888888888888889
523,2021-01-10,Metz Handball,Rostov-Don,27,28,NH,381,405,381,405,0.07555555555555556,0.08444444444444445,L,W,W,L,L,L,L,W,D,W,15.0,LWWLL,LLWDW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.008888888888888889,-0.0044444444444444444
524,2020-11-22,Brest Bretagne Handball,Odense Håndbold,32,21,H,392,391,392,391,0.06666666666666667,0.07555555555555556,D,L,D,W,W,D,D,W,W,W,15.0,DLDWW,DDWWW,6,8,0,0,0,0,1,0,0,0,0.0,0.0,-0.008888888888888889,-0.008888888888888889
525,2021-01-09,Győri Audi ETO KC,CSKA,25,26,NH,460,368,460,368,0.09333333333333332,0.06222222222222222,L,L,W,W,D,D,W,L,D,D,15.0,LLWWD,DWLDD,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.03111111111111111,0.0
526,2021-01-09,SCM Ramnicu Valcea,HC Podravka Vegeta,35,35,NH,354,414,354,414,0.048888888888888885,0.06222222222222222,D,W,W,D,L,W,W,L,W,W,15.0,DWWDL,WWLWW,6,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.013333333333333334,-0.008888888888888889
527,2021-01-09,Buducnost BEMAX,BV Borussia 09 Dortmund,33,27,H,341,400,341,400,0.048888888888888885,0.04444444444444444,W,L,D,D,L,L,D,L,W,W,15.0,WLDDL,LDLWW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0044444444444444444,-0.0044444444444444444
528,2021-03-14,Rostov-Don,HC Podravka Vegeta,39,30,H,433,449,433,449,0.08203125,0.05859375,W,L,L,W,D,D,W,W,L,W,16.0,WLLWD,DWWLW,5,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0234375,-0.0078125
529,2021-03-13,CSM Bucuresti,SCM Ramnicu Valcea,23,27,NH,377,389,377,389,0.03125,0.046875,L,W,L,D,L,D,D,W,W,D,16.0,LWLDL,DDWWD,3,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.015625,-0.015625
530,2021-03-14,Vipers Kristiansand,Odense Håndbold,35,35,NH,446,412,446,412,0.08203125,0.06640625,L,W,W,L,L,L,D,D,W,W,16.0,LWWLL,LDDWW,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.015625,-0.0078125
531,2021-03-13,FTC-Rail Cargo Hungaria,Buducnost BEMAX,29,30,NH,415,374,415,374,0.06640625,0.05078125,W,L,W,L,D,W,W,L,D,D,16.0,WLWLD,WWLDD,5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.015625,-0.00390625
532,2021-03-13,CSKA,RK Krim Mercator,31,21,H,394,392,394,392,0.0625,0.04296875,W,D,W,L,D,L,W,L,W,L,16.0,WDWLD,LWLWL,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.01953125,0.0078125
533,2021-03-14,BV Borussia 09 Dortmund,Metz Handball,22,27,NH,427,408,427,408,0.0390625,0.06640625,L,L,D,L,W,L,L,W,W,L,16.0,LLDLW,LLWWL,3,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.02734375,-0.00390625
534,2021-03-14,Győri Audi ETO KC,SG BBM Bietigheim,43,23,H,485,380,485,380,0.08203125,0.0625,L,L,L,W,W,W,W,W,D,D,16.0,LLLWW,WWWDD,4,8,0,0,0,0,0,0,0,0,0.0,0.0,0.01953125,-0.015625
535,2021-03-14,Brest Bretagne Handball,Team Esbjerg,27,27,NH,424,410,424,410,0.06640625,0.03125,W,D,L,D,W,W,L,L,L,L,16.0,WDLDW,WLLLL,6,2,0,0,0,0,0,0,1,0,0.0,0.0,0.03515625,0.015625
536,2021-04-16,Rostov-Don,Brest Bretagne Handball,23,20,H,472,451,472,451,0.07958477508650519,0.06228373702422146,W,W,L,L,W,D,W,D,L,D,17.0,WWLLW,DWDLD,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.01730103806228374,0.0034602076124567475
537,2021-04-16,RK Krim Mercator,Odense Håndbold,24,24,NH,413,447,413,447,0.03806228373702422,0.06228373702422146,L,L,W,L,W,D,L,D,D,W,17.0,LLWLW,DLDDW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.02422145328719723,-0.0034602076124567475
538,2021-04-16,CSM Bucuresti,HC Podravka Vegeta,31,30,H,400,479,400,479,0.02768166089965398,0.05190311418685121,L,L,W,L,D,L,D,W,W,L,17.0,LLWLD,LDWWL,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.02422145328719723,-0.006920415224913495
539,2021-04-16,FTC-Rail Cargo Hungaria,BV Borussia 09 Dortmund,31,32,NH,444,449,444,449,0.058823529411764705,0.03460207612456748,L,W,L,W,L,L,L,L,D,L,17.0,LWLWL,LLLDL,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.02422145328719723,0.010380622837370243
540,2021-04-17,CSKA,Vipers Kristiansand,30,32,NH,425,481,425,481,0.06228373702422146,0.07612456747404844,W,W,D,W,L,D,L,W,W,L,17.0,WWDWL,DLWWL,7,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.01384083044982699,0.006920415224913495
541,2021-04-17,Győri Audi ETO KC,Metz Handball,32,31,H,528,435,528,435,0.07958477508650519,0.06574394463667821,W,L,L,L,W,W,L,L,W,W,17.0,WLLLW,WLLWW,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.01384083044982699,-0.006920415224913495
542,2021-04-16,SCM Ramnicu Valcea,SG BBM Bietigheim,27,22,H,416,403,416,403,0.04844290657439446,0.05536332179930796,W,D,D,W,W,L,W,W,W,D,17.0,WDDWW,LWWWD,8,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.006920415224913495,0.0034602076124567475
543,2021-04-16,Buducnost BEMAX,Team Esbjerg,33,35,NH,404,437,404,437,0.05190311418685121,0.03114186851211073,W,W,W,L,D,D,W,L,L,L,17.0,WWWLD,DWLLL,7,3,0,0,0,0,0,0,1,0,0.0,0.0,0.020761245674740487,0.01384083044982699
544,2021-06-24,SG BBM Bietigheim,BV Borussia 09 Dortmund,24,23,H,425,481,425,481,0.04938271604938271,0.037037037037037035,L,L,W,W,W,W,L,L,L,D,18.0,LLWWW,WLLLD,6,3,1,0,0,0,0,0,0,0,0.0,0.0,0.012345679012345678,0.009259259259259259
545,2021-06-24,Team Esbjerg,HC Podravka Vegeta,25,27,NH,472,509,472,509,0.03395061728395062,0.0462962962962963,W,D,W,L,L,L,L,D,W,W,18.0,WDWLL,LLDWW,5,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.012345679012345678,0.0
546,2021-06-24,Odense Håndbold,Rostov-Don,27,27,NH,471,495,471,495,0.05864197530864198,0.07716049382716049,D,D,L,D,D,W,W,W,L,L,18.0,DDLDD,WWWLL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.018518518518518517,-0.006172839506172839
547,2021-06-24,CSKA,Metz Handball,26,24,H,455,466,455,466,0.05555555555555555,0.05864197530864198,L,W,W,D,W,L,W,L,L,W,18.0,LWWDW,LWLLW,7,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.0030864197530864196,0.009259259259259259
548,2021-06-24,Győri Audi ETO KC,FTC-Rail Cargo Hungaria,33,27,H,560,475,560,475,0.07716049382716049,0.05246913580246913,W,W,L,L,L,L,L,W,L,W,18.0,WWLLL,LLWLW,4,4,0,0,1,0,0,0,0,0,0.0,0.0,0.024691358024691357,0.0
549,2021-06-24,Brest Bretagne Handball,CSM Bucuresti,29,28,H,471,431,471,431,0.05555555555555555,0.0308641975308642,L,D,W,D,L,W,L,L,W,L,18.0,LDWDL,WLLWL,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.024691358024691357,0.0
550,2021-06-24,SCM Ramnicu Valcea,RK Krim Mercator,26,27,NH,443,437,443,437,0.04938271604938271,0.037037037037037035,W,W,D,D,W,D,L,L,W,L,18.0,WWDDW,DLLWL,8,3,0,0,0,0,0,0,0,0,0.0,0.0,0.012345679012345678,0.0154320987654321
551,2021-06-24,Buducnost BEMAX,Vipers Kristiansand,23,23,NH,437,513,437,513,0.0462962962962963,0.07407407407407407,L,W,W,W,L,W,D,L,W,W,18.0,LWWWL,WDLWW,6,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.027777777777777776,-0.0030864197530864196
552,2021-05-01,RK Krim Mercator,SCM Ramnicu Valcea,32,25,H,464,469,464,469,0.038781163434903045,0.0443213296398892,W,D,L,L,W,L,W,W,D,D,19.0,WDLLW,LWWDD,5,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.00554016620498615,-0.002770083102493075
553,2021-05-01,Rostov-Don,Odense Håndbold,26,27,NH,522,498,522,498,0.07202216066481995,0.055401662049861494,D,W,W,W,L,D,D,D,L,D,19.0,DWWWL,DDDLD,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.016620498614958446,0.008310249307479223
554,2021-05-01,FTC-Rail Cargo Hungaria,HC Podravka Vegeta,39,27,H,502,536,502,536,0.04709141274238227,0.04709141274238227,L,L,L,W,L,W,L,L,D,W,19.0,LLLWL,WLLDW,2,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.008310249307479223
555,2021-05-01,CSM Bucuresti,Győri Audi ETO KC,27,37,NH,459,593,459,593,0.027700831024930747,0.07479224376731301,L,W,L,L,W,W,W,W,L,L,19.0,LWLLW,WWWLL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.04709141274238227,-0.00554016620498615
556,2021-05-01,BV Borussia 09 Dortmund,Vipers Kristiansand,22,22,NH,504,536,504,536,0.03324099722991689,0.06925207756232687,L,W,L,L,L,D,W,D,L,W,19.0,LWLLL,DWDLW,2,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.036011080332409975,-0.0110803324099723
557,2021-05-01,CSKA,Team Esbjerg,24,27,NH,481,497,481,497,0.055401662049861494,0.030470914127423823,W,L,W,W,D,L,W,D,W,L,19.0,WLWWD,LWDWL,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.02493074792243767,0.00554016620498615
558,2021-05-01,Brest Bretagne Handball,Metz Handball,32,27,H,500,490,500,490,0.055401662049861494,0.05263157894736842,W,L,D,W,D,L,L,W,L,L,19.0,WLDWD,LLWLL,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.002770083102493075,0.0110803324099723
559,2021-05-01,Buducnost BEMAX,SG BBM Bietigheim,29,29,NH,460,449,460,449,0.0443213296398892,0.04986149584487534,D,L,W,W,W,W,L,L,W,W,19.0,DLWWW,WLLWW,7,6,1,0,0,0,0,0,0,0,0.0,0.0,-0.00554016620498615,0.002770083102493075
560,2021-02-08,Metz Handball,FTC-Rail Cargo Hungaria,27,25,H,517,541,517,541,0.0475,0.0475,L,L,L,W,L,W,L,L,L,W,20.0,LLLWL,WLLLW,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.005
561,2021-02-10,Rostov-Don,Vipers Kristiansand,23,23,NH,548,558,548,558,0.065,0.065,L,D,W,W,W,D,D,W,D,L,20.0,LDWWW,DDWDL,7,5,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.005
562,2021-02-13,CSM Bucuresti,SG BBM Bietigheim,34,22,H,486,478,486,478,0.025,0.0475,L,L,W,L,L,D,W,L,L,W,20.0,LLWLL,DWLLW,2,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.0225,-0.0075
563,2021-02-13,RK Krim Mercator,Team Esbjerg,26,26,NH,496,524,496,524,0.04,0.0325,W,W,D,L,L,W,L,W,D,W,20.0,WWDLL,WLWDW,5,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0075,-0.005
564,2021-02-06,Brest Bretagne Handball,BV Borussia 09 Dortmund,33,24,H,532,526,532,526,0.05500000000000001,0.0325,W,W,L,D,W,D,L,W,L,L,20.0,WWLDW,DLWLL,7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0225,0.01
565,2021-02-06,HC Podravka Vegeta,Győri Audi ETO KC,23,33,NH,563,630,563,630,0.042499999999999996,0.0725,L,W,L,L,D,W,W,W,W,L,20.0,LWLLD,WWWWL,3,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.03,-0.0125
566,2021-02-07,CSKA,Buducnost BEMAX,27,23,H,505,489,505,489,0.05,0.042499999999999996,L,W,L,W,W,D,D,L,W,W,20.0,LWLWW,DDLWW,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0075,0.0
567,2021-02-07,Odense Håndbold,SCM Ramnicu Valcea,22,19,H,525,494,525,494,0.05500000000000001,0.04,W,D,D,D,L,L,L,W,W,D,20.0,WDDDL,LLWWD,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.015,0.0
568,2020-10-24,FTC-Rail Cargo Hungaria,RK Krim Mercator,32,32,NH,566,522,566,522,0.04308390022675737,0.03854875283446712,L,W,L,L,L,D,W,W,D,L,21.0,LWLLL,DWWDL,2,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0045351473922902496,-0.009070294784580499
569,2020-10-24,Metz Handball,Team Esbjerg,31,32,NH,544,550,544,550,0.047619047619047616,0.031746031746031744,W,L,L,L,W,D,W,L,W,D,21.0,WLLLW,DWLWD,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.015873015873015872,-0.0045351473922902496
570,2020-10-25,SG BBM Bietigheim,CSM Bucuresti,26,23,H,500,520,500,520,0.04308390022675737,0.027210884353741496,L,D,W,L,L,W,L,L,W,L,21.0,LDWLL,WLLWL,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.015873015873015872,-0.0022675736961451248
571,2020-11-07,Vipers Kristiansand,Rostov-Don,24,35,NH,581,571,581,571,0.06122448979591837,0.06122448979591837,D,D,D,W,D,D,L,D,W,W,21.0,DDDWD,DLDWW,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
572,2020-10-18,BV Borussia 09 Dortmund,Buducnost BEMAX,29,28,H,550,512,550,512,0.02947845804988662,0.03854875283446712,L,D,L,W,L,L,D,D,L,W,21.0,LDLWL,LDDLW,3,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.009070294784580499,-0.0022675736961451248
573,2020-10-18,Brest Bretagne Handball,CSKA,33,30,H,565,532,565,532,0.05442176870748299,0.049886621315192746,W,W,W,L,D,W,L,W,L,W,21.0,WWWLD,WLWLW,7,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0045351473922902496,0.0022675736961451248
574,2020-10-18,HC Podravka Vegeta,Odense Håndbold,17,17,NH,586,547,586,547,0.03854875283446712,0.05442176870748299,L,L,W,L,L,W,W,D,D,D,21.0,LLWLL,WWDDD,2,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.015873015873015872,-0.011337868480725623
575,2020-10-25,SCM Ramnicu Valcea,Győri Audi ETO KC,26,31,NH,513,663,513,663,0.036281179138321996,0.07029478458049887,L,L,L,W,W,W,W,W,W,W,21.0,LLLWW,WWWWW,4,10,0,0,0,0,1,1,0,0,0.0,0.0,-0.034013605442176874,-0.013605442176870748
576,2021-03-26,SG BBM Bietigheim,HC Podravka Vegeta,26,26,NH,526,603,526,603,0.04338842975206612,0.0371900826446281,W,L,D,W,L,D,L,L,W,L,22.0,WLDWL,DLLWL,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.006198347107438016,0.004132231404958678
